order_id,order_date,product_category,platform,city,customer_age,is_premium_member,unit_price,quantity,discount_pct,shipping_cost,gmv,order_status,review_score,days_to_deliver
ORD101170,2023-09-19,Home & Kitchen,Android App,Jaipur,23,1,5676.07,2,0,49,11401.14,Delivered,4.0,9.0
ORD101171,2023-09-19,Food,iOS App,Jaipur,51,0,143.11,5,25,0,536.66,Delivered,5.0,5.0
ORD101172,2023-09-20,Food,Web,Kolkata,64,0,492.34,1,0,149,641.34,Delivered,4.0,8.0
ORD101173,2023-09-20,Toys,Web,Jaipur,23,1,1181.55,4,20,49,3829.96,Processing,5.0,14.0
ORD101174,2023-09-20,Home & Kitchen,iOS App,Jaipur,19,0,1512.36,2,5,99,2972.48,Delivered,5.0,2.0
ORD101175,2023-09-21,Fashion,Android App,Ahmedabad,30,1,2244.23,2,0,149,4637.46,Delivered,4.0,7.0
ORD101176,2023-09-21,Toys,iOS App,Ahmedabad,20,0,1358.39,1,0,99,1457.39,Delivered,2.0,5.0
ORD101177,2023-09-22,Books,Web,Delhi,29,1,505.1,3,0,0,1515.3,Shipped,4.0,3.0
ORD101178,2023-09-22,Toys,Tablet,Kolkata,50,1,1177.75,1,15,99,1100.09,Shipped,5.0,7.0
ORD101179,2023-09-22,Electronics,Web,Kolkata,55,1,14981.96,1,0,49,15030.96,Delivered,5.0,2.0
ORD101180,2023-09-23,Automotive,Tablet,Indore,47,1,6792.41,2,0,0,13584.82,Shipped,4.0,2.0
ORD101181,2023-09-23,Automotive,Web,Hyderabad,36,0,7986.62,3,10,0,21563.87,Processing,,12.0
ORD101182,2023-09-24,Books,iOS App,Bhopal,25,1,469.66,5,10,0,2113.47,Delivered,4.0,5.0
ORD101183,2023-09-24,Fashion,Tablet,Indore,43,0,1148.29,5,5,149,5603.38,Delivered,4.0,5.0
ORD101184,2023-09-25,Books,Tablet,Kanpur,63,0,515.83,3,0,99,1646.49,Delivered,5.0,10.0
ORD101185,2023-09-25,Home & Kitchen,iOS App,Lucknow,27,0,5272.89,3,10,99,14335.8,Delivered,4.0,11.0
ORD101186,2023-09-25,Automotive,Web,Hyderabad,43,1,8770.06,4,0,99,35179.24,Shipped,4.0,13.0
ORD101187,2023-09-26,Electronics,Tablet,Bangalore,33,1,10473.85,2,10,99,18951.93,Delivered,5.0,9.0
ORD101188,2023-09-26,Fashion,Tablet,Kanpur,34,1,1401.76,4,0,149,5756.04,Delivered,4.0,4.0
ORD101189,2023-09-27,Food,iOS App,Lucknow,42,0,139.53,4,30,0,390.68,Delivered,4.0,4.0
ORD101190,2023-09-27,Electronics,Web,Nagpur,25,1,21737.25,4,10,0,78254.1,Delivered,1.0,10.0
ORD101191,2023-09-27,Fashion,Android App,Jaipur,27,1,1035.89,5,10,49,4710.51,Delivered,5.0,12.0
ORD101192,2023-09-28,Automotive,Tablet,Indore,19,0,9477.66,2,20,99,15263.26,Delivered,4.0,13.0
ORD101193,2023-09-28,Toys,Tablet,Delhi,50,0,999.17,1,30,99,798.42,Processing,5.0,12.0
ORD101194,2023-09-29,Home & Kitchen,Android App,Delhi,60,0,3302.78,3,15,149,8571.09,Delivered,5.0,9.0
ORD101195,2023-09-29,Books,Tablet,Delhi,39,0,559.02,2,10,99,1105.24,Delivered,4.0,3.0
ORD101196,2023-09-29,Toys,Android App,Hyderabad,47,0,567.76,1,20,0,454.21,Shipped,4.0,6.0
ORD101197,2023-09-30,Automotive,Web,Bangalore,64,0,3185.74,1,0,0,3185.74,Delivered,4.0,2.0
ORD101198,2023-09-30,Home & Kitchen,Android App,Mumbai,53,0,1893.22,3,15,49,4876.71,Delivered,5.0,7.0
ORD101199,2023-10-01,Electronics,Web,Nagpur,29,1,20613.12,5,10,99,92858.04,Delivered,4.0,9.0
ORD101200,2023-10-01,Fashion,Android App,Bangalore,54,0,2199.96,2,10,49,4008.93,Shipped,5.0,10.0
ORD101201,2023-10-01,Automotive,Web,Nagpur,36,1,4170.69,3,20,0,10009.66,Delivered,5.0,4.0
ORD101202,2023-10-02,Automotive,Web,Surat,63,0,8200.36,1,15,49,7019.31,Shipped,4.0,10.0
ORD101203,2023-10-02,Food,iOS App,Surat,61,0,139.11,1,15,99,217.24,Delivered,5.0,5.0
ORD101204,2023-10-03,Toys,Android App,Delhi,19,1,721.01,4,25,0,2163.03,Delivered,4.0,10.0
ORD101205,2023-10-03,Electronics,Web,Mumbai,59,0,22208.62,4,10,99,80050.03,Delivered,5.0,14.0
ORD101206,2023-10-03,Electronics,Tablet,Bangalore,29,0,26090.64,1,0,0,26090.64,Delivered,4.0,5.0
ORD101207,2023-10-04,Electronics,Android App,Hyderabad,40,1,28721.82,3,0,49,86214.46,Delivered,4.0,3.0
ORD101208,2023-10-04,Books,Tablet,Bhopal,53,0,507.1,3,5,99,1544.24,Delivered,5.0,14.0
ORD101209,2023-10-05,Food,iOS App,Kolkata,23,1,298.5,1,0,0,298.5,Delivered,4.0,7.0
ORD101210,2023-10-05,Toys,Android App,Chennai,18,1,413.67,2,10,99,843.61,Delivered,5.0,4.0
ORD101211,2023-10-05,Books,Tablet,Hyderabad,37,0,319.72,5,20,99,1377.88,Delivered,5.0,5.0
ORD101212,2023-10-06,Toys,Web,Pune,45,1,1319.27,2,0,49,2687.54,Shipped,5.0,7.0
ORD101213,2023-10-06,Automotive,Tablet,Jaipur,45,1,6871.72,4,25,149,20764.16,Cancelled,4.0,
ORD101214,2023-10-07,Books,Android App,Nagpur,62,1,354.91,4,15,99,1305.69,Delivered,,13.0
ORD101215,2023-10-07,Automotive,Android App,Mumbai,29,0,4366.13,1,30,49,3105.29,Delivered,,6.0
ORD101216,2023-10-08,Fashion,Android App,Kanpur,51,1,804.58,5,0,0,4022.9,Delivered,4.0,7.0
ORD101217,2023-10-08,Home & Kitchen,Android App,Mumbai,26,0,4882.22,5,5,49,23239.54,Shipped,4.0,4.0
ORD101218,2023-10-08,Electronics,Tablet,Hyderabad,39,0,16778.46,4,10,49,60451.46,Cancelled,,
ORD101219,2023-10-09,Electronics,Web,Jaipur,42,1,28572.36,1,15,0,24286.51,Delivered,3.0,11.0
ORD101220,2023-10-09,Electronics,Web,Delhi,38,1,17723.81,5,25,99,66563.29,Delivered,4.0,8.0
ORD101221,2023-10-10,Home & Kitchen,Web,Chennai,26,0,5182.69,1,20,149,4295.15,Delivered,,12.0
ORD101222,2023-10-10,Toys,Tablet,Surat,26,0,486.75,3,0,0,1460.25,Delivered,4.0,4.0
ORD101223,2023-10-10,Health,iOS App,Lucknow,59,1,653.73,3,5,99,1962.13,Delivered,,8.0
ORD101224,2023-10-11,Books,Tablet,Delhi,62,0,318.44,4,15,99,1181.7,Delivered,4.0,11.0
ORD101225,2023-10-11,Books,Tablet,Kanpur,21,0,275.4,1,0,99,374.4,Delivered,4.0,13.0
ORD101226,2023-10-12,Electronics,iOS App,Kolkata,28,0,29476.66,5,30,99,103267.31,Delivered,4.0,5.0
ORD101227,2023-10-12,Toys,Web,Surat,64,1,1198.55,3,15,49,3105.3,Shipped,4.0,2.0
ORD101228,2023-10-12,Automotive,Tablet,Chennai,23,1,5113.09,2,20,49,8229.94,Shipped,,11.0
ORD101229,2023-10-13,Health,iOS App,Bhopal,43,0,1151.76,2,25,0,1727.64,Delivered,5.0,8.0
ORD101230,2023-10-13,Automotive,iOS App,Kanpur,31,1,6499.36,4,0,0,25997.44,Shipped,,1.0
ORD101231,2023-10-14,Automotive,Tablet,Surat,64,0,7054.07,1,5,49,6750.37,Delivered,4.0,12.0
ORD101232,2023-10-14,Automotive,iOS App,Bangalore,53,0,3277.13,2,10,0,5898.83,Delivered,,7.0
ORD101233,2023-10-14,Fashion,iOS App,Kanpur,53,1,1228.16,5,20,0,4912.64,Delivered,5.0,9.0
ORD101234,2023-10-15,Fashion,iOS App,Pune,21,0,754.67,5,15,0,3207.35,Delivered,3.0,6.0
ORD101235,2023-10-15,Books,Tablet,Surat,25,0,657.51,2,0,0,1315.02,Delivered,4.0,14.0
ORD101236,2023-10-16,Fashion,iOS App,Surat,55,0,1326.22,3,10,49,3629.79,Delivered,4.0,7.0
ORD101237,2023-10-16,Fashion,Tablet,Nagpur,28,0,1908.63,3,0,0,5725.89,Processing,4.0,9.0
ORD101238,2023-10-16,Electronics,Android App,Nagpur,38,0,28218.59,2,5,0,53615.32,Delivered,,8.0
ORD101239,2023-10-17,Fashion,Web,Pune,23,1,1156.99,2,30,99,1718.79,Delivered,,14.0
ORD101240,2023-10-17,Home & Kitchen,Web,Delhi,19,0,1895.32,1,0,99,1994.32,Delivered,1.0,9.0
ORD101241,2023-10-18,Home & Kitchen,Android App,Kolkata,52,1,3012.97,5,0,149,15213.85,Delivered,3.0,2.0
ORD101242,2023-10-18,Automotive,Web,Kolkata,26,0,7532.41,2,5,149,14460.58,Processing,4.0,12.0
ORD101243,2023-10-18,Food,Web,Pune,25,1,312.42,1,20,149,398.94,Delivered,5.0,1.0
ORD101244,2023-10-19,Electronics,iOS App,Ahmedabad,57,0,9186.46,4,0,99,36844.84,Delivered,5.0,8.0
ORD101245,2023-10-19,Books,iOS App,Jaipur,51,1,211.85,1,0,0,211.85,Delivered,5.0,5.0
ORD101246,2023-10-20,Health,Tablet,Surat,28,0,1394.41,5,5,0,6623.45,Processing,5.0,7.0
ORD101247,2023-10-20,Home & Kitchen,Tablet,Pune,58,0,4814.45,5,10,149,21814.02,Delivered,,12.0
ORD101248,2023-10-21,Home & Kitchen,Tablet,Surat,63,0,1992.79,3,0,149,6127.37,Delivered,4.0,2.0
ORD101249,2023-10-21,Toys,Web,Bhopal,37,0,1184.45,1,20,49,996.56,Delivered,3.0,1.0
ORD101250,2023-10-21,Books,Tablet,Surat,39,0,356.42,1,20,49,334.14,Delivered,5.0,13.0
ORD101251,2023-10-22,Toys,Tablet,Surat,49,1,421.62,5,5,0,2002.69,Delivered,,4.0
ORD101252,2023-10-22,Fashion,Android App,Hyderabad,24,0,1200.95,3,0,0,3602.85,Delivered,5.0,7.0
ORD101253,2023-10-23,Books,Tablet,Pune,60,1,558.5,3,5,49,1640.72,Delivered,5.0,14.0
ORD101254,2023-10-23,Home & Kitchen,Tablet,Mumbai,23,1,4451.0,1,0,0,4451.0,Delivered,5.0,11.0
ORD101255,2023-10-23,Home & Kitchen,Android App,Ahmedabad,53,0,3666.62,5,5,49,17465.44,Delivered,4.0,9.0
ORD101256,2023-10-24,Books,iOS App,Delhi,45,1,321.82,3,15,99,919.64,Delivered,5.0,1.0
ORD101257,2023-10-24,Home & Kitchen,iOS App,Kanpur,24,0,3380.69,1,0,99,3479.69,Cancelled,5.0,
ORD101258,2023-10-25,Automotive,iOS App,Bhopal,38,1,5362.08,1,0,149,5511.08,Shipped,3.0,8.0
ORD101259,2023-10-25,Electronics,iOS App,Nagpur,31,1,16275.51,5,0,0,81377.55,Delivered,5.0,2.0
ORD101260,2023-10-25,Food,Android App,Bangalore,62,1,308.63,1,0,49,357.63,Delivered,4.0,10.0
ORD101261,2023-10-26,Home & Kitchen,iOS App,Surat,43,0,3548.78,2,0,99,7196.56,Delivered,5.0,11.0
ORD101262,2023-10-26,Health,iOS App,Kolkata,35,1,588.33,1,5,49,607.91,Cancelled,4.0,
ORD101263,2023-10-27,Electronics,Web,Mumbai,30,1,14028.82,1,15,149,12073.5,Delivered,4.0,13.0
ORD101264,2023-10-27,Food,Android App,Lucknow,24,0,173.42,5,0,0,867.1,Delivered,5.0,14.0
ORD101265,2023-10-27,Toys,Web,Indore,41,0,982.2,4,0,0,3928.8,Delivered,5.0,11.0
ORD101266,2023-10-28,Automotive,iOS App,Kolkata,41,1,5671.11,2,25,49,8555.66,Delivered,3.0,5.0
ORD101267,2023-10-28,Food,Web,Indore,62,0,376.97,1,10,49,388.27,Delivered,4.0,2.0
ORD101268,2023-10-29,Food,iOS App,Mumbai,48,0,157.85,2,20,49,301.56,Delivered,5.0,10.0
ORD101269,2023-10-29,Home & Kitchen,Android App,Indore,39,1,3052.09,2,5,49,5847.97,Delivered,,8.0
ORD101270,2023-10-29,Home & Kitchen,Android App,Lucknow,35,1,2311.58,4,0,0,9246.32,Delivered,5.0,11.0
ORD101271,2023-10-30,Electronics,Web,Lucknow,30,0,9571.97,3,0,49,28764.91,Returned,1.0,6.0
ORD101272,2023-10-30,Health,Android App,Ahmedabad,48,0,1494.15,3,15,99,3909.08,Delivered,5.0,3.0
ORD101273,2023-10-31,Food,iOS App,Mumbai,24,0,174.1,1,20,0,139.28,Processing,5.0,13.0
ORD101274,2023-10-31,Toys,iOS App,Kolkata,18,0,533.66,1,5,149,655.98,Delivered,4.0,14.0
ORD101275,2023-10-31,Health,Android App,Bhopal,60,0,945.15,2,5,99,1894.78,Processing,4.0,11.0
ORD101276,2023-11-01,Books,Web,Kolkata,19,1,328.7,2,5,0,624.53,Delivered,3.0,1.0
ORD101277,2023-11-01,Toys,Web,Delhi,28,1,1315.81,3,0,0,3947.43,Delivered,3.0,12.0
ORD101278,2023-11-02,Books,Web,Ahmedabad,44,1,694.04,5,0,0,3470.2,Shipped,5.0,14.0
ORD101279,2023-11-02,Food,iOS App,Bangalore,27,1,283.4,3,30,0,595.14,Delivered,4.0,6.0
ORD101280,2023-11-03,Health,Web,Kolkata,49,1,721.53,2,0,99,1542.06,Delivered,4.0,8.0
ORD101281,2023-11-03,Toys,Web,Surat,43,0,873.02,3,0,149,2768.06,Processing,4.0,1.0
ORD101282,2023-11-03,Toys,Android App,Delhi,21,0,870.45,1,10,0,783.41,Delivered,5.0,9.0
ORD101283,2023-11-04,Toys,Web,Kolkata,39,0,839.34,4,5,0,3189.49,Delivered,5.0,11.0
ORD101284,2023-11-04,Books,iOS App,Ahmedabad,57,1,185.68,1,30,149,278.98,Returned,4.0,3.0
ORD101285,2023-11-05,Books,Web,Kanpur,36,1,242.4,2,0,49,533.8,Processing,3.0,9.0
ORD101286,2023-11-05,Books,Tablet,Delhi,49,0,249.03,5,20,49,1045.12,Delivered,1.0,4.0
ORD101287,2023-11-05,Food,Web,Surat,45,0,256.91,3,0,49,819.73,Shipped,5.0,2.0
ORD101288,2023-11-06,Fashion,iOS App,Surat,39,0,1645.42,4,0,0,6581.68,Processing,4.0,1.0
ORD101289,2023-11-06,Toys,iOS App,Mumbai,44,0,1271.74,2,5,0,2416.31,Delivered,4.0,11.0
ORD101290,2023-11-07,Food,Android App,Delhi,40,1,208.76,5,20,149,984.04,Delivered,4.0,3.0
ORD101291,2023-11-07,Fashion,Web,Surat,21,0,1988.16,2,5,99,3876.5,Delivered,3.0,3.0
ORD101292,2023-11-07,Health,Tablet,Nagpur,38,0,755.38,2,0,0,1510.76,Delivered,3.0,14.0
ORD101293,2023-11-08,Health,iOS App,Nagpur,37,1,494.03,1,5,149,618.33,Delivered,5.0,11.0
ORD101294,2023-11-08,Home & Kitchen,Web,Kanpur,54,0,4424.36,2,0,49,8897.72,Cancelled,4.0,
ORD101295,2023-11-09,Fashion,Android App,Nagpur,51,0,986.34,3,20,0,2367.22,Shipped,5.0,10.0
ORD101296,2023-11-09,Toys,Android App,Surat,44,1,1315.64,1,25,149,1135.73,Shipped,3.0,7.0
ORD101297,2023-11-09,Health,Android App,Bangalore,35,0,1710.12,1,10,99,1638.11,Delivered,5.0,1.0
ORD101298,2023-11-10,Automotive,Tablet,Ahmedabad,47,0,3287.74,2,5,99,6345.71,Delivered,4.0,4.0
ORD101299,2023-11-10,Fashion,iOS App,Pune,64,0,950.49,4,10,0,3421.76,Delivered,5.0,11.0
ORD101300,2023-11-11,Food,Tablet,Chennai,57,0,203.91,3,10,0,550.56,Delivered,4.0,11.0
ORD101301,2023-11-11,Toys,Tablet,Delhi,29,0,1307.01,1,0,149,1456.01,Delivered,4.0,6.0
ORD101302,2023-11-11,Books,Android App,Mumbai,31,1,215.96,1,0,0,215.96,Delivered,5.0,14.0
ORD101303,2023-11-12,Books,Tablet,Kanpur,41,0,569.36,1,10,149,661.42,Shipped,3.0,8.0
ORD101304,2023-11-12,Food,Web,Bangalore,49,1,232.89,2,20,99,471.62,Delivered,2.0,1.0
ORD101305,2023-11-13,Health,Android App,Surat,49,0,1236.29,2,0,49,2521.58,Delivered,3.0,14.0
ORD101306,2023-11-13,Health,Web,Hyderabad,54,1,689.33,1,20,149,700.46,Delivered,,1.0
ORD101307,2023-11-13,Toys,iOS App,Ahmedabad,43,1,1196.86,3,15,149,3200.99,Returned,,13.0
ORD101308,2023-11-14,Home & Kitchen,Android App,Pune,56,0,4518.47,3,25,149,10315.56,Delivered,5.0,2.0
ORD101309,2023-11-14,Home & Kitchen,Web,Hyderabad,19,0,1595.16,4,30,49,4515.45,Delivered,4.0,6.0
ORD101310,2023-11-15,Automotive,iOS App,Ahmedabad,28,1,4278.49,5,0,49,21441.45,Returned,3.0,1.0
ORD101311,2023-11-15,Home & Kitchen,iOS App,Kanpur,42,0,3598.58,4,5,49,13723.6,Cancelled,5.0,
ORD101312,2023-11-16,Fashion,Web,Ahmedabad,42,1,1556.12,5,15,0,6613.51,Delivered,3.0,5.0
ORD101313,2023-11-16,Books,Android App,Kanpur,63,0,609.32,5,20,149,2586.28,Processing,4.0,8.0
ORD101314,2023-11-16,Fashion,Tablet,Indore,48,1,1296.54,5,0,149,6631.7,Cancelled,5.0,
ORD101315,2023-11-17,Health,Tablet,Ahmedabad,37,0,1701.24,2,10,0,3062.23,Delivered,4.0,12.0
ORD101316,2023-11-17,Toys,Tablet,Nagpur,45,0,553.58,1,20,99,541.86,Shipped,5.0,7.0
ORD101317,2023-11-18,Food,Tablet,Delhi,23,0,446.64,1,0,149,595.64,Delivered,5.0,5.0
ORD101318,2023-11-18,Health,Web,Jaipur,36,0,1670.8,5,0,99,8453.0,Processing,5.0,1.0
ORD101319,2023-11-18,Home & Kitchen,Web,Kolkata,18,0,4320.09,5,0,0,21600.45,Delivered,5.0,7.0
ORD101320,2023-11-19,Toys,Web,Mumbai,25,0,1365.9,2,0,0,2731.8,Delivered,4.0,11.0
ORD101321,2023-11-19,Health,Tablet,Indore,37,1,1004.29,4,10,49,3664.44,Shipped,5.0,2.0
ORD101322,2023-11-20,Toys,Web,Kanpur,18,0,1084.25,3,0,149,3401.75,Delivered,5.0,8.0
ORD101323,2023-11-20,Food,Tablet,Jaipur,26,0,128.79,1,15,0,109.47,Shipped,5.0,13.0
ORD101324,2023-11-20,Fashion,iOS App,Lucknow,60,1,1094.42,4,0,49,4426.68,Delivered,5.0,13.0
ORD101325,2023-11-21,Toys,Android App,Kanpur,57,1,944.69,1,20,99,854.75,Delivered,,13.0
ORD101326,2023-11-21,Automotive,Tablet,Kanpur,44,1,9069.5,1,0,99,9168.5,Cancelled,5.0,
ORD101327,2023-11-22,Home & Kitchen,Tablet,Hyderabad,62,0,5788.17,3,15,149,14908.83,Cancelled,,
ORD101328,2023-11-22,Books,Web,Kolkata,19,1,479.2,1,0,99,578.2,Shipped,4.0,3.0
ORD101329,2023-11-22,Books,iOS App,Pune,62,0,624.33,2,10,49,1172.79,Processing,,9.0
ORD101330,2023-11-23,Home & Kitchen,Web,Indore,41,0,5096.55,4,0,149,20535.2,Delivered,,11.0
ORD101331,2023-11-23,Food,iOS App,Delhi,35,1,415.13,3,5,99,1282.12,Delivered,2.0,6.0
ORD101332,2023-11-24,Home & Kitchen,iOS App,Indore,55,0,2001.56,1,0,99,2100.56,Processing,5.0,4.0
ORD101333,2023-11-24,Books,Tablet,Pune,39,0,426.29,2,0,0,852.58,Processing,4.0,3.0
ORD101334,2023-11-24,Health,Android App,Kanpur,46,0,1106.45,5,15,49,4751.41,Delivered,5.0,8.0
ORD101335,2023-11-25,Home & Kitchen,Web,Bangalore,32,0,5043.56,5,0,0,25217.8,Delivered,3.0,1.0
ORD101336,2023-11-25,Toys,iOS App,Nagpur,42,0,965.41,5,25,149,3769.29,Delivered,4.0,10.0
ORD101337,2023-11-26,Health,Android App,Jaipur,24,1,1556.8,3,5,0,4436.88,Delivered,4.0,12.0
ORD101338,2023-11-26,Electronics,Android App,Bhopal,28,1,29020.14,3,0,49,87109.42,Shipped,4.0,12.0
ORD101339,2023-11-26,Electronics,Tablet,Pune,44,1,19979.94,4,25,149,60088.82,Delivered,,5.0
ORD101340,2023-11-27,Fashion,Web,Bhopal,62,0,2025.08,5,0,99,10224.4,Delivered,4.0,2.0
ORD101341,2023-11-27,Health,Tablet,Nagpur,26,1,1206.76,1,20,99,1064.41,Delivered,4.0,8.0
ORD101342,2023-11-28,Automotive,Tablet,Mumbai,45,1,7192.77,5,0,99,36062.85,Shipped,5.0,11.0
ORD101343,2023-11-28,Food,Web,Pune,20,0,303.5,4,10,0,1092.6,Cancelled,3.0,
ORD101344,2023-11-29,Toys,Android App,Kolkata,41,0,1357.58,1,20,0,1086.06,Delivered,4.0,2.0
ORD101345,2023-11-29,Food,Android App,Chennai,57,0,431.59,5,0,99,2256.95,Cancelled,4.0,
ORD101346,2023-11-29,Food,Tablet,Indore,33,0,406.98,1,10,149,515.28,Delivered,,2.0
ORD101347,2023-11-30,Health,Web,Delhi,55,0,894.94,1,0,49,943.94,Delivered,5.0,8.0
ORD101348,2023-11-30,Books,Web,Chennai,36,1,429.84,2,15,0,730.73,Processing,5.0,3.0
ORD101349,2023-12-01,Food,Tablet,Chennai,61,0,448.59,3,0,0,1345.77,Delivered,4.0,14.0
ORD101350,2023-12-01,Toys,Web,Kolkata,47,0,1333.2,3,0,49,4048.6,Delivered,4.0,5.0
ORD101351,2023-12-01,Automotive,iOS App,Lucknow,33,0,9981.63,2,0,0,19963.26,Delivered,5.0,12.0
ORD101352,2023-12-02,Electronics,iOS App,Mumbai,30,0,24024.66,4,10,0,86488.78,Delivered,4.0,5.0
ORD101353,2023-12-02,Food,Android App,Surat,58,0,399.06,3,30,49,887.03,Processing,4.0,4.0
ORD101354,2023-12-03,Books,iOS App,Kolkata,40,1,224.28,1,30,49,206.0,Delivered,3.0,2.0
ORD101355,2023-12-03,Automotive,Tablet,Surat,36,0,8136.56,5,15,99,34679.38,Delivered,,3.0
ORD101356,2023-12-03,Books,Web,Mumbai,45,1,357.04,2,20,49,620.26,Delivered,5.0,11.0
ORD101357,2023-12-04,Food,Android App,Nagpur,21,0,449.23,4,20,49,1486.54,Delivered,3.0,11.0
ORD101358,2023-12-04,Toys,Android App,Jaipur,26,0,361.81,2,5,0,687.44,Shipped,,10.0
ORD101359,2023-12-05,Electronics,Android App,Chennai,39,1,28523.68,4,0,99,114193.72,Delivered,4.0,2.0
ORD101360,2023-12-05,Electronics,Web,Kanpur,31,0,18387.32,2,10,0,33097.18,Processing,5.0,5.0
ORD101361,2023-12-05,Electronics,iOS App,Ahmedabad,44,0,10379.0,2,0,149,20907.0,Delivered,3.0,9.0
ORD101362,2023-12-06,Home & Kitchen,Tablet,Pune,34,1,4204.49,1,20,0,3363.59,Delivered,,14.0
ORD101363,2023-12-06,Fashion,Android App,Bangalore,38,0,1845.66,5,5,99,8865.88,Delivered,2.0,4.0
ORD101364,2023-12-07,Health,Web,Ahmedabad,54,1,1502.73,4,0,49,6059.92,Delivered,,3.0
ORD101365,2023-12-07,Toys,Android App,Chennai,54,1,1086.94,4,20,99,3577.21,Delivered,5.0,12.0
ORD101366,2023-12-07,Toys,Tablet,Kanpur,31,0,931.04,4,0,99,3823.16,Delivered,4.0,7.0
ORD101367,2023-12-08,Food,Tablet,Pune,34,0,155.73,1,30,0,109.01,Delivered,3.0,6.0
ORD101368,2023-12-08,Automotive,Web,Delhi,48,0,8971.74,3,30,49,18889.65,Delivered,5.0,6.0
ORD101369,2023-12-09,Food,Web,Lucknow,61,0,493.78,5,10,0,2222.01,Cancelled,2.0,
ORD101370,2023-12-09,Health,Web,Nagpur,43,0,1500.31,2,15,49,2599.53,Delivered,3.0,7.0
ORD101371,2023-12-09,Automotive,iOS App,Nagpur,21,0,2760.57,1,0,149,2909.57,Delivered,5.0,12.0
ORD101372,2023-12-10,Automotive,Tablet,Ahmedabad,46,1,8167.73,5,5,49,38845.72,Delivered,2.0,10.0
ORD101373,2023-12-10,Automotive,iOS App,Hyderabad,51,1,4522.31,1,20,99,3716.85,Processing,4.0,2.0
ORD101374,2023-12-11,Books,Tablet,Chennai,62,0,680.1,4,0,0,2720.4,Delivered,5.0,2.0
ORD101375,2023-12-11,Health,Web,Pune,61,0,535.74,5,0,49,2727.7,Delivered,1.0,9.0
ORD101376,2023-12-12,Food,Tablet,Delhi,50,1,159.6,4,0,99,737.4,Delivered,4.0,12.0
ORD101377,2023-12-12,Books,Tablet,Indore,43,0,270.22,1,10,0,243.2,Delivered,1.0,14.0
ORD101378,2023-12-12,Health,Tablet,Chennai,25,0,1466.76,5,15,0,6233.73,Delivered,,13.0
ORD101379,2023-12-13,Toys,Android App,Kanpur,59,0,1033.98,1,0,0,1033.98,Shipped,4.0,10.0
ORD101380,2023-12-13,Electronics,Android App,Pune,40,0,23862.83,5,0,0,119314.15,Delivered,5.0,4.0
ORD101381,2023-12-14,Fashion,Web,Lucknow,50,0,1236.99,1,20,149,1138.59,Cancelled,5.0,
ORD101382,2023-12-14,Toys,Tablet,Indore,52,0,1273.55,3,0,0,3820.65,Cancelled,5.0,
ORD101383,2023-12-14,Automotive,Android App,Kolkata,18,0,5846.92,5,0,0,29234.6,Shipped,4.0,13.0
ORD101384,2023-12-15,Health,Android App,Bhopal,35,1,631.05,2,0,0,1262.1,Shipped,3.0,6.0
ORD101385,2023-12-15,Toys,iOS App,Pune,49,0,1155.85,1,15,0,982.47,Delivered,4.0,2.0
ORD101386,2023-12-16,Fashion,Web,Chennai,40,1,1553.17,1,0,49,1602.17,Shipped,5.0,11.0
ORD101387,2023-12-16,Electronics,Android App,Lucknow,48,0,20851.75,2,0,0,41703.5,Delivered,5.0,6.0
ORD101388,2023-12-16,Toys,Android App,Bangalore,44,0,754.38,2,5,0,1433.32,Shipped,2.0,9.0
ORD101389,2023-12-17,Toys,Web,Delhi,18,1,1096.26,2,0,0,2192.52,Delivered,5.0,3.0
ORD101390,2023-12-17,Electronics,Tablet,Pune,32,0,8300.28,3,30,99,17529.59,Shipped,3.0,5.0
ORD101391,2023-12-18,Health,Web,Jaipur,37,0,1113.09,2,20,49,1829.94,Delivered,4.0,11.0
ORD101392,2023-12-18,Fashion,Android App,Ahmedabad,36,0,1368.89,3,10,99,3795.0,Delivered,5.0,12.0
ORD101393,2023-12-18,Automotive,Web,Mumbai,19,0,8098.59,2,5,0,15387.32,Delivered,3.0,4.0
ORD101394,2023-12-19,Fashion,Tablet,Jaipur,18,0,1078.56,2,0,49,2206.12,Delivered,,12.0
ORD101395,2023-12-19,Automotive,iOS App,Surat,31,1,4252.84,5,10,149,19286.78,Delivered,5.0,4.0
ORD101396,2023-12-20,Electronics,iOS App,Hyderabad,58,1,14696.23,4,0,0,58784.92,Shipped,4.0,11.0
ORD101397,2023-12-20,Home & Kitchen,Android App,Jaipur,64,0,3662.45,4,10,49,13233.82,Delivered,2.0,6.0
ORD101398,2023-12-20,Food,Tablet,Pune,57,0,203.7,2,0,0,407.4,Cancelled,5.0,
ORD101399,2023-12-21,Automotive,Android App,Mumbai,62,0,7631.55,5,15,0,32434.09,Processing,5.0,5.0
ORD101400,2023-12-21,Home & Kitchen,Android App,Kanpur,61,0,2992.25,2,0,49,6033.5,Processing,3.0,2.0
ORD101401,2023-12-22,Electronics,Web,Kolkata,50,0,16984.36,4,5,49,64589.57,Cancelled,4.0,
ORD101402,2023-12-22,Fashion,Tablet,Bhopal,23,0,1603.67,4,0,49,6463.68,Delivered,5.0,1.0
ORD101403,2023-12-22,Books,Android App,Bangalore,35,0,372.86,2,0,49,794.72,Processing,4.0,8.0
ORD101404,2023-12-23,Health,Web,Mumbai,52,0,1396.66,4,5,49,5356.31,Delivered,4.0,1.0
